id,Date,Open,High,Low,Close,Volume,Futureprice
5780,2021-11-24-23-40,57199.4,57249.77,57199.4,57243.63,0.68505119,57175.4
5781,2021-11-24-23-39,57199.87,57199.87,57172.47,57177.57,0.10172,57243.63
5782,2021-11-24-23-38,57213.0,57230.76,57209.45,57212.08,0.3682795,57177.57
5783,2021-11-24-23-37,57174.02,57224.25,57174.02,57207.95,0.25194347,57212.08
5784,2021-11-24-23-36,57107.05,57169.62,57107.05,57169.62,0.29841392,57207.95
5785,2021-11-24-23-35,57049.46,57103.15,57049.46,57103.15,0.01142734,57169.62
5786,2021-11-24-23-34,57061.15,57061.15,57038.88,57038.88,0.01344359,57103.15
5787,2021-11-24-23-33,57003.69,57041.16,57003.69,57041.16,0.0372,57038.88
5788,2021-11-24-23-32,57013.76,57041.96,57012.35,57012.35,0.12749969,57041.16
5789,2021-11-24-23-31,57052.7,57052.7,56991.4,56998.07,0.43298408,57012.35
5790,2021-11-24-23-30,57048.36,57076.96,57048.36,57068.09,0.1941693,56998.07
5791,2021-11-24-23-29,57081.87,57082.98,57043.16,57048.36,0.49078215,57068.09
5792,2021-11-24-23-28,57073.06,57100.77,57073.06,57081.87,1.02478,57048.36
5793,2021-11-24-23-27,57057.46,57079.79,57032.74,57078.46,0.03673785,57081.87
5794,2021-11-24-23-26,57000.25,57075.16,57000.25,57052.06,0.17431064,57078.46
5795,2021-11-24-23-25,57021.68,57021.68,57013.78,57013.78,0.0190608,57052.06
5796,2021-11-24-23-24,57045.16,57045.16,57017.22,57017.22,0.20726518,57013.78
5797,2021-11-24-23-23,57059.69,57060.26,57054.96,57057.24,0.0296982,57017.22
5798,2021-11-24-23-22,57084.06,57084.06,57063.76,57074.66,0.17746,57057.24
5799,2021-11-24-23-21,57099.27,57099.27,57072.77,57084.06,0.1302,57074.66
5800,2021-11-24-23-20,57077.06,57114.67,57077.06,57096.57,0.01504155,57084.06
5801,2021-11-24-23-19,57083.36,57085.16,57057.63,57075.34,0.49861,57096.57
5802,2021-11-24-23-18,57090.39,57093.06,57060.19,57068.71,0.04386119,57075.34
5803,2021-11-24-23-17,57093.17,57110.06,57083.6,57094.17,0.5373048,57068.71
5804,2021-11-24-23-16,57092.08,57119.52,57059.16,57119.52,0.73432206,57094.17
5805,2021-11-24-23-15,57109.68,57109.68,57070.67,57080.36,0.05834204,57119.52
5806,2021-11-24-23-14,57101.47,57112.57,57101.47,57112.57,0.00582,57080.36
5807,2021-11-24-23-13,57093.42,57112.37,57051.03,57112.37,0.34153543,57112.57
5808,2021-11-24-23-12,57099.92,57120.37,57078.91,57103.37,0.63827149,57112.37
5809,2021-11-24-23-11,57107.07,57127.44,57095.05,57109.37,0.78155315,57103.37
5810,2021-11-24-23-10,57108.37,57135.88,57107.07,57107.07,1.79529701,57109.37
5811,2021-11-24-23-09,57105.95,57125.69,57082.87,57098.54,1.09479,57107.07
5812,2021-11-24-23-08,57093.45,57103.81,57066.93,57080.0,1.02721721,57098.54
5813,2021-11-24-23-07,57063.67,57120.71,57063.67,57081.83,0.76373,57080.0
5814,2021-11-24-23-06,57037.05,57077.93,57029.48,57077.46,0.02144284,57081.83
5815,2021-11-24-23-05,57080.0,57106.84,57007.13,57055.88,4.62599346,57077.46
5816,2021-11-24-23-04,57075.45,57111.33,57047.35,57078.59,1.17354224,57055.88
5817,2021-11-24-23-03,57024.53,57098.51,56999.25,57037.24,0.70616434,57078.59
5818,2021-11-24-23-02,57064.53,57069.5,57003.86,57014.44,0.48282511,57037.24
5819,2021-11-24-23-01,57093.68,57093.68,57067.62,57092.85,0.09068129,57014.44
5820,2021-11-24-23-00,57026.39,57106.57,56999.03,57106.57,2.64105003,57092.85
5821,2021-11-24-22-59,57014.44,57018.38,57012.6,57017.48,0.02781,57106.57
5822,2021-11-24-22-58,57040.25,57065.45,57040.25,57065.45,0.07051,57017.48
5823,2021-11-24-22-57,57052.24,57058.14,57040.25,57040.25,0.31358,57065.45
5824,2021-11-24-22-56,57054.83,57088.77,57052.18,57088.77,0.22451999,57040.25
5825,2021-11-24-22-55,57018.31,57045.9,57018.31,57045.9,0.0466829,57088.77
5826,2021-11-24-22-54,57058.28,57058.28,57004.6,57018.31,0.87068,57045.9
5827,2021-11-24-22-53,57040.66,57046.6,57022.37,57046.6,0.0278966,57018.31
5828,2021-11-24-22-52,57016.39,57037.14,56989.97,57037.14,0.02185779,57046.6
5829,2021-11-24-22-51,56953.65,57016.39,56953.65,57016.39,0.50969475,57037.14
5830,2021-11-24-22-50,56898.9,56952.16,56898.9,56952.16,0.93205193,57016.39
5831,2021-11-24-22-49,56963.97,56963.97,56889.41,56889.41,1.67304378,56952.16
5832,2021-11-24-22-48,57003.78,57011.83,56965.82,56965.82,1.25271051,56889.41
5833,2021-11-24-22-47,57047.8,57047.8,57003.78,57003.78,1.38338073,56965.82
5834,2021-11-24-22-46,57062.3,57062.3,57047.8,57047.8,0.03061,57003.78
5835,2021-11-24-22-45,57056.9,57083.59,57050.0,57069.9,8.84003,57047.8
5836,2021-11-24-22-44,57058.03,57059.7,57051.71,57056.9,0.04793082,57069.9
5837,2021-11-24-22-43,57062.85,57079.39,57051.47,57052.52,0.55537778,57056.9
5838,2021-11-24-22-42,57089.69,57100.7,57044.09,57057.04,1.47860475,57052.52
5839,2021-11-24-22-41,57153.47,57153.47,57085.46,57115.0,0.14131896,57057.04
5840,2021-11-24-22-40,57156.15,57156.16,57153.38,57153.38,0.0517139,57115.0
5841,2021-11-24-22-39,57179.2,57186.64,57155.74,57156.16,0.22901021,57153.38
5842,2021-11-24-22-38,57201.19,57201.19,57189.16,57189.16,0.05750228,57156.16
5843,2021-11-24-22-37,57204.78,57208.01,56993.4,57169.81,28.1202,57189.16
5844,2021-11-24-22-36,57203.28,57209.89,57182.88,57204.78,0.37728075,57169.81
5845,2021-11-24-22-35,57194.83,57211.93,57181.94,57203.28,0.2892477,57204.78
5846,2021-11-24-22-34,57183.98,57200.0,57167.14,57187.35,0.19072153,57203.28
5847,2021-11-24-22-33,57200.0,57200.0,57195.96,57195.96,0.014431,57187.35
5848,2021-11-24-22-32,57205.54,57205.54,57200.0,57200.0,0.0103,57195.96
5849,2021-11-24-22-31,57219.95,57219.95,57182.72,57205.54,0.0593211,57200.0
5850,2021-11-24-22-30,57216.5,57219.95,57184.96,57219.95,0.05385315,57205.54
5851,2021-11-24-22-29,57208.07,57211.65,57207.46,57207.46,0.01378,57219.95
5852,2021-11-24-22-28,57204.84,57231.66,57204.84,57231.66,0.01474,57207.46
5853,2021-11-24-22-27,57227.56,57256.92,57194.12,57194.12,0.16579088,57231.66
5854,2021-11-24-22-26,57280.81,57280.81,57262.62,57262.8,0.01269701,57194.12
5855,2021-11-24-22-25,57314.2,57322.67,57280.81,57280.81,0.00836583,57262.8
5856,2021-11-24-22-24,57305.15,57320.8,57305.15,57309.96,0.06302769,57280.81
5857,2021-11-24-22-23,57286.15,57286.15,57271.51,57274.31,0.02270201,57309.96
5858,2021-11-24-22-22,57204.84,57267.21,57196.03,57267.21,0.18519,57274.31
5859,2021-11-24-22-21,57157.43,57204.84,57157.43,57204.84,0.1063495,57267.21
5860,2021-11-24-22-20,57186.39,57205.67,57147.51,57161.31,0.39338123,57204.84
5861,2021-11-24-22-19,57281.79,57289.29,57216.91,57216.91,0.05543,57161.31
5862,2021-11-24-22-18,57321.57,57321.57,57260.23,57260.23,0.04985,57216.91
5863,2021-11-24-22-17,57233.29,57296.3,57221.38,57296.3,0.2881837,57260.23
5864,2021-11-24-22-16,57257.63,57270.13,57210.97,57210.97,1.69979789,57296.3
5865,2021-11-24-22-15,57247.3,57275.0,57246.3,57256.74,0.64643921,57210.97
5866,2021-11-24-22-14,57254.24,57262.21,57239.69,57262.21,0.79310077,57256.74
5867,2021-11-24-22-13,57295.44,57297.26,57261.0,57271.43,2.60183388,57262.21
5868,2021-11-24-22-12,57325.63,57325.63,57316.39,57316.39,1.02821784,57271.43
5869,2021-11-24-22-11,57344.93,57344.93,57322.08,57331.37,0.26557,57316.39
5870,2021-11-24-22-10,57395.6,57395.6,57344.93,57344.93,0.0915148,57331.37
5871,2021-11-24-22-09,57389.79,57405.74,57368.6,57368.6,0.22514639,57344.93
5872,2021-11-24-22-08,57371.01,57426.82,57367.2,57426.82,1.09309,57368.6
5873,2021-11-24-22-07,57399.58,57407.84,57377.07,57377.07,0.06615,57426.82
5874,2021-11-24-22-06,57398.89,57398.89,57374.71,57374.71,0.00974,57377.07
5875,2021-11-24-22-05,57447.74,57448.83,57414.18,57425.43,0.34628398,57374.71
5876,2021-11-24-22-04,57422.11,57468.78,57418.15,57457.4,1.2912724,57425.43
5877,2021-11-24-22-03,57405.0,57436.09,57405.0,57408.91,0.61585563,57457.4
5878,2021-11-24-22-02,57376.0,57411.35,57375.29,57405.0,0.07410437,57408.91
5879,2021-11-24-22-01,57381.65,57412.65,57376.45,57376.45,0.06739491,57405.0
5880,2021-11-24-22-00,57369.92,57370.83,57348.31,57361.24,0.19512593,57376.45
5881,2021-11-24-21-59,57320.61,57359.31,57320.61,57343.31,0.98522232,57361.24
5882,2021-11-24-21-58,57354.75,57357.21,57340.31,57341.55,1.16166513,57343.31
5883,2021-11-24-21-57,57372.74,57395.46,57349.11,57357.21,0.8300527,57341.55
5884,2021-11-24-21-56,57403.12,57423.83,57371.29,57423.83,0.12059935,57357.21
5885,2021-11-24-21-55,57399.41,57430.55,57380.98,57403.12,1.63132238,57423.83
5886,2021-11-24-21-54,57377.12,57410.32,57377.12,57410.32,0.0848039,57403.12
5887,2021-11-24-21-53,57398.02,57398.03,57340.71,57377.42,0.46243475,57410.32
5888,2021-11-24-21-52,57337.45,57394.22,57334.19,57394.22,0.18455,57377.42
5889,2021-11-24-21-51,57327.41,57337.29,57319.48,57336.81,0.10924,57394.22
5890,2021-11-24-21-50,57326.93,57355.92,57325.96,57326.93,0.05316141,57336.81
5891,2021-11-24-21-49,57370.44,57380.1,57326.93,57326.93,1.00999393,57326.93
5892,2021-11-24-21-48,57397.82,57397.82,57346.2,57369.01,0.19627491,57326.93
5893,2021-11-24-21-47,57380.9,57424.92,57380.9,57397.82,0.28610595,57369.01
5894,2021-11-24-21-46,57366.06,57375.19,57361.56,57363.47,0.16227774,57397.82
5895,2021-11-24-21-45,57357.68,57423.37,57357.68,57403.83,0.52247495,57363.47
5896,2021-11-24-21-44,57392.53,57400.0,57329.71,57350.73,0.60080288,57403.83
5897,2021-11-24-21-43,57362.86,57391.69,57348.68,57391.69,0.41849972,57350.73
5898,2021-11-24-21-42,57399.93,57400.0,57374.5,57386.99,0.05602528,57391.69
5899,2021-11-24-21-41,57380.0,57400.0,57351.53,57399.04,0.96493032,57386.99
5900,2021-11-24-21-40,57429.66,57450.57,57367.68,57367.68,0.26833597,57399.04
5901,2021-11-24-21-39,57357.11,57437.78,57345.54,57437.78,0.13024854,57367.68
5902,2021-11-24-21-38,57377.81,57377.81,57348.08,57356.74,0.05444895,57437.78
5903,2021-11-24-21-37,57358.53,57371.19,57337.69,57371.19,0.54695,57356.74
5904,2021-11-24-21-36,57406.51,57417.22,57353.16,57353.16,6.82468122,57371.19
5905,2021-11-24-21-35,57372.79,57446.39,57372.79,57410.7,1.40805045,57353.16
5906,2021-11-24-21-34,57348.74,57436.38,57348.74,57372.79,9.1173112,57410.7
5907,2021-11-24-21-33,57329.82,57356.81,57314.22,57347.53,2.68350603,57372.79
5908,2021-11-24-21-32,57270.43,57330.83,57270.43,57322.79,7.9476256,57347.53
5909,2021-11-24-21-31,57323.58,57324.58,57271.41,57285.17,0.78262833,57322.79
5910,2021-11-24-21-30,57302.34,57329.31,57277.37,57277.37,0.8116623,57285.17
5911,2021-11-24-21-29,57310.39,57310.39,57275.98,57283.87,0.0090048,57277.37
5912,2021-11-24-21-28,57331.8,57344.68,57331.8,57333.43,1.43752633,57283.87
5913,2021-11-24-21-27,57392.51,57392.51,57325.41,57331.8,0.17130539,57333.43
5914,2021-11-24-21-26,57351.08,57379.8,57351.08,57375.46,0.02583,57331.8
5915,2021-11-24-21-25,57396.89,57396.89,57346.48,57346.48,0.07240764,57375.46
5916,2021-11-24-21-24,57420.0,57431.45,57374.09,57374.09,5.01934541,57346.48
5917,2021-11-24-21-23,57405.96,57465.37,57405.96,57438.87,0.63157535,57374.09
5918,2021-11-24-21-22,57380.82,57381.66,57359.49,57374.09,0.1026427,57438.87
5919,2021-11-24-21-21,57375.19,57430.77,57356.9,57389.85,1.05294055,57374.09
5920,2021-11-24-21-20,57373.26,57373.26,57325.63,57325.63,0.0501919,57389.85
5921,2021-11-24-21-19,57357.71,57357.71,57335.42,57339.58,0.31116041,57325.63
5922,2021-11-24-21-18,57357.42,57357.42,57321.69,57350.62,1.39495548,57339.58
5923,2021-11-24-21-17,57292.78,57346.7,57287.29,57340.7,0.27680665,57350.62
5924,2021-11-24-21-16,57236.9,57338.29,57236.9,57338.29,2.00024419,57340.7
5925,2021-11-24-21-15,57305.6,57305.6,57230.49,57273.96,4.10528718,57338.29
5926,2021-11-24-21-14,57291.19,57331.2,57287.99,57308.64,2.2462212,57273.96
5927,2021-11-24-21-13,57304.44,57313.42,57258.19,57313.42,1.17418,57308.64
5928,2021-11-24-21-12,57348.98,57372.81,57295.99,57300.0,1.40733,57313.42
5929,2021-11-24-21-11,57336.56,57356.98,57304.19,57354.78,0.62283769,57300.0
5930,2021-11-24-21-10,57355.98,57366.69,57308.2,57335.3,0.43775899,57354.78
5931,2021-11-24-21-09,57234.62,57340.69,57207.61,57315.91,2.56921737,57335.3
5932,2021-11-24-21-08,57327.59,57336.55,57252.6,57252.6,2.45615993,57315.91
5933,2021-11-24-21-07,57286.57,57362.27,57279.81,57327.59,1.33373539,57252.6
5934,2021-11-24-21-06,57316.08,57348.74,57289.08,57289.08,0.73309385,57327.59
5935,2021-11-24-21-05,57369.28,57370.29,57309.28,57309.28,0.11779,57289.08
5936,2021-11-24-21-04,57368.79,57382.91,57309.99,57360.62,1.61761723,57309.28
5937,2021-11-24-21-03,57464.36,57491.06,57337.2,57344.87,6.67452692,57360.62
5938,2021-11-24-21-02,57462.77,57499.61,57412.53,57459.16,7.92852046,57344.87
5939,2021-11-24-21-01,57478.13,57501.0,57425.94,57457.07,4.60233122,57459.16
5940,2021-11-24-21-00,57443.2,57499.75,57443.2,57481.81,3.24024736,57457.07
5941,2021-11-24-20-59,57387.48,57482.42,57387.48,57428.47,8.48796239,57481.81
5942,2021-11-24-20-58,57367.04,57454.26,57360.49,57387.5,21.43883626,57428.47
5943,2021-11-24-20-57,57332.22,57389.85,57308.29,57370.99,8.6237311,57387.5
5944,2021-11-24-20-56,57291.63,57350.0,57291.63,57339.88,14.61363461,57370.99
5945,2021-11-24-20-55,57278.84,57322.13,57263.94,57289.8,1.70090297,57339.88
5946,2021-11-24-20-54,57259.87,57275.98,57229.39,57275.98,3.3891413,57289.8
5947,2021-11-24-20-53,57255.96,57255.96,57240.69,57251.69,0.12241067,57275.98
5948,2021-11-24-20-52,57228.01,57270.0,57222.43,57253.53,0.72724824,57251.69
5949,2021-11-24-20-51,57134.17,57252.74,57131.39,57252.74,0.14609613,57253.53
5950,2021-11-24-20-50,57138.76,57186.28,57121.71,57134.17,1.7461017,57252.74
5951,2021-11-24-20-49,57244.27,57244.27,57101.23,57137.86,2.39871163,57134.17
5952,2021-11-24-20-48,57056.79,57266.16,57043.24,57258.1,3.76904452,57137.86
5953,2021-11-24-20-47,57065.81,57086.04,57063.16,57063.16,0.51128529,57258.1
5954,2021-11-24-20-46,57023.33,57071.62,57005.02,57065.81,0.07327,57063.16
5955,2021-11-24-20-45,57074.72,57074.72,56994.29,57019.24,1.35495497,57065.81
5956,2021-11-24-20-44,57129.47,57129.47,57085.15,57094.67,0.13593,57019.24
5957,2021-11-24-20-43,57114.33,57207.33,57111.33,57164.78,5.90789336,57094.67
5958,2021-11-24-20-42,57075.99,57117.47,57006.14,57117.47,4.61865579,57164.78
5959,2021-11-24-20-41,57080.96,57093.57,57066.46,57093.57,0.026128,57117.47
5960,2021-11-24-20-40,57055.73,57106.87,57028.76,57106.87,0.01604315,57093.57
5961,2021-11-24-20-39,57053.16,57082.14,57049.67,57069.36,0.14856263,57106.87
5962,2021-11-24-20-38,56960.65,57087.56,56960.65,57052.74,0.37486988,57069.36
5963,2021-11-24-20-37,56992.53,57018.82,56945.08,56960.65,3.8340565,57052.74
5964,2021-11-24-20-36,56988.11,56993.23,56988.11,56988.15,0.12055188,56960.65
5965,2021-11-24-20-35,57035.08,57035.08,56956.07,56995.07,0.51559517,56988.15
5966,2021-11-24-20-34,57045.16,57094.57,57025.94,57043.79,1.08825648,56995.07
5967,2021-11-24-20-33,57018.13,57050.18,57005.96,57017.45,0.10753,57043.79
5968,2021-11-24-20-32,57035.69,57048.56,57014.55,57041.32,0.52015019,57017.45
5969,2021-11-24-20-31,57152.33,57186.07,57012.14,57038.84,3.37738023,57041.32
5970,2021-11-24-20-30,57135.95,57200.0,57135.95,57200.0,5.47793874,57038.84
5971,2021-11-24-20-29,57174.08,57174.08,57116.47,57159.52,0.06236045,57200.0
5972,2021-11-24-20-28,57194.0,57200.0,57125.97,57182.48,2.91381078,57159.52
5973,2021-11-24-20-27,57057.0,57187.28,57057.0,57163.29,3.86240832,57182.48
5974,2021-11-24-20-26,56999.7,57066.76,56996.73,57066.76,0.08016026,57163.29
5975,2021-11-24-20-25,56977.23,57017.95,56977.23,56994.94,0.66641125,57066.76
5976,2021-11-24-20-24,57034.95,57034.95,56964.7,56970.72,0.05959491,56994.94
5977,2021-11-24-20-23,56986.25,57056.99,56947.77,57028.45,1.37477585,56970.72
5978,2021-11-24-20-22,56968.84,57010.65,56968.84,56990.35,0.05217,57028.45
5979,2021-11-24-20-21,56952.54,56978.84,56951.34,56963.54,0.28484561,56990.35
5980,2021-11-24-20-20,56945.64,56960.28,56923.63,56960.28,0.14041213,56963.54
5981,2021-11-24-20-19,56944.08,56960.34,56944.08,56948.64,0.02866,56960.28
5982,2021-11-24-20-18,56943.04,56947.04,56923.9,56933.4,0.03443,56948.64
5983,2021-11-24-20-17,56966.04,56969.54,56924.3,56924.3,0.02400352,56933.4
5984,2021-11-24-20-16,56915.23,56964.26,56915.23,56951.54,1.77110271,56924.3
5985,2021-11-24-20-15,56915.3,56923.13,56871.82,56871.82,0.06818594,56951.54
5986,2021-11-24-20-14,56911.13,56941.84,56903.01,56916.05,0.04429191,56871.82
5987,2021-11-24-20-13,56875.83,56919.73,56865.17,56913.43,3.3833844,56916.05
5988,2021-11-24-20-12,56866.31,56940.02,56861.61,56915.0,0.04331781,56913.43
5989,2021-11-24-20-11,56957.54,56978.48,56868.62,56898.03,0.7704762,56915.0
5990,2021-11-24-20-10,56880.69,56948.84,56880.69,56948.23,1.09396491,56898.03
5991,2021-11-24-20-09,56864.42,56933.56,56864.42,56911.96,1.88200596,56948.23
5992,2021-11-24-20-08,56797.35,56861.22,56797.35,56860.82,0.21896662,56911.96
5993,2021-11-24-20-07,56817.55,56870.02,56817.55,56845.24,0.05069,56860.82
5994,2021-11-24-20-06,56814.39,56817.55,56814.39,56817.55,0.05199,56845.24
5995,2021-11-24-20-05,56795.46,56804.39,56773.67,56794.36,0.39460594,56817.55
5996,2021-11-24-20-04,56761.03,56809.54,56761.03,56809.54,0.10770647,56794.36
5997,2021-11-24-20-03,56782.25,56794.56,56743.16,56748.76,0.14812442,56809.54
5998,2021-11-24-20-02,56806.09,56845.7,56779.81,56779.81,0.24714509,56748.76
5999,2021-11-24-20-01,56810.34,56845.12,56781.21,56798.9,2.57094173,56779.81
6000,2021-11-24-20-00,56849.82,56885.19,56806.99,56806.99,0.18042565,56798.9
6001,2021-11-24-19-59,56789.1,56888.14,56789.1,56861.12,0.19837259,56806.99
6002,2021-11-24-19-58,56832.42,56850.72,56783.37,56784.42,0.16602594,56861.12
6003,2021-11-24-19-57,56813.58,56837.04,56813.58,56827.21,0.05027,56784.42
6004,2021-11-24-19-56,56766.22,56778.2,56766.22,56778.2,0.01303,56827.21
6005,2021-11-24-19-55,56807.16,56808.17,56749.9,56765.91,0.52789319,56778.2
6006,2021-11-24-19-54,56797.01,56797.01,56777.22,56786.6,0.08245815,56765.91
6007,2021-11-24-19-53,56743.33,56743.33,56743.33,56743.33,0.0,56786.6
6008,2021-11-24-19-52,56743.33,56743.33,56743.33,56743.33,0.0,56743.33
6009,2021-11-24-19-51,56761.67,56772.23,56741.01,56743.33,0.84372397,56743.33
6010,2021-11-24-19-50,56731.13,56735.7,56727.27,56735.7,0.21233257,56743.33
6011,2021-11-24-19-49,56745.41,56777.61,56727.2,56728.24,0.5905826,56735.7
6012,2021-11-24-19-48,56848.3,56848.3,56785.5,56785.5,0.2291225,56728.24
6013,2021-11-24-19-47,56864.51,56864.51,56864.51,56864.51,0.13671548,56785.5
6014,2021-11-24-19-46,56830.38,56911.41,56830.38,56864.51,3.21198487,56864.51
6015,2021-11-24-19-45,56792.01,56819.67,56776.36,56819.67,0.16409314,56864.51
6016,2021-11-24-19-44,56766.23,56766.23,56766.23,56766.23,0.00155,56819.67
6017,2021-11-24-19-43,56771.91,56775.16,56768.43,56768.43,0.11500822,56766.23
6018,2021-11-24-19-42,56735.13,56736.1,56712.8,56736.1,0.35364012,56768.43
6019,2021-11-24-19-41,56714.94,56714.94,56714.94,56714.94,0.0067,56736.1
6020,2021-11-24-19-40,56777.29,56782.24,56719.0,56719.0,0.21659807,56714.94
6021,2021-11-24-19-39,56851.87,56855.97,56777.29,56777.29,0.62892254,56719.0
6022,2021-11-24-19-38,56833.21,56849.62,56790.52,56832.71,1.51044876,56777.29
6023,2021-11-24-19-37,56872.64,56887.75,56851.87,56851.87,0.9079,56832.71
6024,2021-11-24-19-36,56897.4,56897.4,56873.97,56887.75,0.02487729,56851.87
6025,2021-11-24-19-35,56871.0,56914.7,56871.0,56897.55,1.76116662,56887.75
6026,2021-11-24-19-34,56797.19,56847.0,56797.19,56847.0,0.10162399,56897.55
6027,2021-11-24-19-33,56824.98,56835.47,56797.69,56797.69,0.09486,56847.0
6028,2021-11-24-19-32,56804.82,56842.83,56799.63,56828.38,0.36120085,56797.69
6029,2021-11-24-19-31,56768.97,56797.69,56768.97,56797.69,0.42809476,56828.38
6030,2021-11-24-19-30,56781.5,56833.26,56747.0,56760.39,3.59789994,56797.69
6031,2021-11-24-19-29,56777.91,56777.91,56760.67,56760.67,0.002,56760.39
6032,2021-11-24-19-28,56766.89,56792.81,56760.79,56760.79,0.16357268,56760.67
6033,2021-11-24-19-27,56774.19,56776.39,56773.75,56776.39,0.02112,56760.79
6034,2021-11-24-19-26,56814.31,56835.32,56774.19,56774.19,0.10975668,56776.39
6035,2021-11-24-19-25,56870.42,56870.42,56798.89,56798.89,0.74910921,56774.19
6036,2021-11-24-19-24,56854.67,56857.86,56854.67,56857.86,0.00904118,56798.89
6037,2021-11-24-19-23,56827.9,56851.82,56827.9,56851.82,0.05254247,56857.86
6038,2021-11-24-19-22,56771.52,56771.52,56771.52,56771.52,0.0,56851.82
6039,2021-11-24-19-21,56702.9,56771.52,56702.9,56771.52,0.2033569,56771.52
6040,2021-11-24-19-20,56749.0,56750.06,56707.22,56713.12,1.74897798,56771.52
6041,2021-11-24-19-19,56673.27,56692.17,56673.27,56692.17,0.108,56713.12
6042,2021-11-24-19-18,56666.43,56666.43,56648.51,56650.2,0.57956825,56692.17
6043,2021-11-24-19-17,56659.71,56678.0,56658.81,56666.43,0.13154483,56650.2
6044,2021-11-24-19-16,56676.31,56676.31,56665.01,56665.01,0.13349605,56666.43
6045,2021-11-24-19-15,56683.34,56702.29,56666.31,56666.31,0.26382821,56665.01
6046,2021-11-24-19-14,56603.02,56634.02,56560.85,56634.02,4.00163048,56666.31
6047,2021-11-24-19-13,56601.0,56601.0,56601.0,56601.0,0.0,56634.02
6048,2021-11-24-19-12,56606.0,56606.0,56601.0,56601.0,0.00471665,56601.0
6049,2021-11-24-19-11,56615.22,56637.76,56611.42,56611.42,0.65505126,56601.0
6050,2021-11-24-19-10,56637.62,56643.81,56620.32,56620.32,0.75905238,56611.42
6051,2021-11-24-19-09,56684.36,56684.36,56637.62,56637.62,1.08613514,56620.32
6052,2021-11-24-19-08,56699.2,56699.2,56654.77,56654.77,2.26330297,56637.62
6053,2021-11-24-19-07,56771.21,56771.21,56710.9,56716.5,0.85930506,56654.77
6054,2021-11-24-19-06,56754.23,56796.88,56754.23,56779.69,2.19519596,56716.5
6055,2021-11-24-19-05,56781.83,56781.83,56745.9,56745.9,0.1231132,56779.69
